,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123,B125,B126,B127,B128,B129,B130,B131,B132,B133,B134,B135,B136,B137,B138,B139,B140,B141,B142,B143,B144,B145,B146,B147,B148,B149,B150,B151,B152,B153,B154,B155,B156,B157,B158,B159,B160,B161,B162,B163,B164,B165,B166,B167,B168,B169,B170,B171,B172,B173,B174,B175,B176,B177,B178,B179,B180,B181,B182,B183,B184,B185,B186,B187,B188,B189,B190,B191,B192,B193,B194,B195,B196,Domain,Supergroup,Division,Subdivision,Class,Order,Family,Genus,Species
ASV6193,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,8,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Unc. Opisthokonta,c__Unc. Opisthokonta,o__Unc. Opisthokonta,f__Unc. Opisthokonta,g__Unc. Opisthokonta,s__Unc. Opisthokonta sp.
ASV6195,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,23,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,24,11,72,0,0,68,7,0,21,0,0,0,0,0,0,0,0,0,0,38,10,0,0,0,24,28,29,0,0,0,0,0,0,0,0,0,26,9,8,0,12,8,35,14,45,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Unc. Opisthokonta,c__Unc. Opisthokonta,o__Unc. Opisthokonta,f__Unc. Opisthokonta,g__Unc. Opisthokonta,s__Unc. Opisthokonta sp.
ASV6198,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,d__Eukaryota,s__Unc. Eukaryota,d__Unc. Eukaryota,s__Unc. Eukaryota,c__Unc. Eukaryota,o__Unc. Eukaryota,f__Unc. Eukaryota,g__Unc. Eukaryota,s__Unc. Eukaryota sp.
ASV6199,0,8,0,0,0,4,6,9,0,0,0,19,0,0,0,0,0,0,0,0,2,9,3,3,2,0,0,0,2,11,0,0,0,0,0,0,9,0,18,9,10,66,0,0,0,0,41,0,0,0,0,0,0,0,3,0,12,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,d__Eukaryota,s__Unc. Eukaryota,d__Unc. Eukaryota,s__Unc. Eukaryota,c__Unc. Eukaryota,o__Unc. Eukaryota,f__Unc. Eukaryota,g__Unc. Eukaryota,s__Unc. Eukaryota sp.
ASV6203,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,20,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Unc. Eukaryota,d__Unc. Eukaryota,s__Unc. Eukaryota,c__Unc. Eukaryota,o__Unc. Eukaryota,f__Unc. Eukaryota,g__Unc. Eukaryota,s__Unc. Eukaryota sp.
ASV6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Unc. Eukaryota,d__Unc. Eukaryota,s__Unc. Eukaryota,c__Unc. Eukaryota,o__Unc. Eukaryota,f__Unc. Eukaryota,g__Unc. Eukaryota,s__Unc. Eukaryota sp.
ASV6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Unc. Eukaryota,d__Unc. Eukaryota,s__Unc. Eukaryota,c__Unc. Eukaryota,o__Unc. Eukaryota,f__Unc. Eukaryota,g__Unc. Eukaryota,s__Unc. Eukaryota sp.
ASV6208,7,55,0,5,16,37,26,22,14,24,23,31,0,0,0,0,0,0,47,20,41,24,22,0,11,0,10,0,5,53,0,0,0,0,0,0,9,26,13,32,13,142,7,33,13,0,30,5,3,0,0,0,0,0,9,11,16,5,15,6,9,10,4,18,0,5,0,0,0,0,0,0,0,30,5,18,19,27,14,27,22,0,2,17,0,0,0,7,35,0,d__Eukaryota,s__Unc. Eukaryota,d__Unc. Eukaryota,s__Unc. Eukaryota,c__Unc. Eukaryota,o__Unc. Eukaryota,f__Unc. Eukaryota,g__Unc. Eukaryota,s__Unc. Eukaryota sp.
ASV6209,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Unc. Eukaryota,d__Unc. Eukaryota,s__Unc. Eukaryota,c__Unc. Eukaryota,o__Unc. Eukaryota,f__Unc. Eukaryota,g__Unc. Eukaryota,s__Unc. Eukaryota sp.
ASV6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Unc. Eukaryota,d__Unc. Eukaryota,s__Unc. Eukaryota,c__Unc. Eukaryota,o__Unc. Eukaryota,f__Unc. Eukaryota,g__Unc. Eukaryota,s__Unc. Eukaryota sp.
ASV6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Unc. Eukaryota,d__Unc. Eukaryota,s__Unc. Eukaryota,c__Unc. Eukaryota,o__Unc. Eukaryota,f__Unc. Eukaryota,g__Unc. Eukaryota,s__Unc. Eukaryota sp.
ASV6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Amoebozoa,d__Unc. Amoebozoa,s__Unc. Amoebozoa,c__Unc. Amoebozoa,o__Unc. Amoebozoa,f__Unc. Amoebozoa,g__Unc. Amoebozoa,s__Unc. Amoebozoa sp.
ASV6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Aphelidiomycota,o__Aphelidiales,f__Aphelidiaceae,g__Aphelidium,s__Aphelidium_desmodesmi
ASV6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Unc. Eukaryota,d__Unc. Eukaryota,s__Unc. Eukaryota,c__Unc. Eukaryota,o__Unc. Eukaryota,f__Unc. Eukaryota,g__Unc. Eukaryota,s__Unc. Eukaryota sp.
ASV6231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Unc. Fungi,o__Unc. Fungi,f__Unc. Fungi,g__Unc. Fungi,s__Unc. Fungi sp.
ASV6248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Amoebozoa,d__Tubulinea,s__Tubulinea_X,c__Elardia,o__Arcellinida,f__Difflugina,g__Lesquereusia,s__Lesquereusia_spiralis
ASV6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Amoebozoa,d__Tubulinea,s__Tubulinea_X,c__Elardia,o__Arcellinida,f__Difflugina,g__Lesquereusia,s__Lesquereusia_spiralis
ASV6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,d__Eukaryota,s__Amoebozoa,d__Discosea,s__Discosea_X,c__Flabellinia,o__Unc. Flabellinia,f__Unc. Flabellinia,g__Unc. Flabellinia,s__Unc. Flabellinia sp.
ASV6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Unc. Eukaryota,d__Unc. Eukaryota,s__Unc. Eukaryota,c__Unc. Eukaryota,o__Unc. Eukaryota,f__Unc. Eukaryota,g__Unc. Eukaryota,s__Unc. Eukaryota sp.
ASV6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,d__Eukaryota,s__Amoebozoa,d__Unc. Amoebozoa,s__Unc. Amoebozoa,c__Unc. Amoebozoa,o__Unc. Amoebozoa,f__Unc. Amoebozoa,g__Unc. Amoebozoa,s__Unc. Amoebozoa sp.
ASV6257,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Amoebozoa,d__Discosea,s__Discosea_X,c__Flabellinia,o__Dermamoebida,f__Dermamoebidae,g__Dermamoebidae_X,s__Dermamoebidae_X_sp.
ASV6263,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Unc. Opisthokonta,c__Unc. Opisthokonta,o__Unc. Opisthokonta,f__Unc. Opisthokonta,g__Unc. Opisthokonta,s__Unc. Opisthokonta sp.
ASV6264,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Unc. Opisthokonta,c__Unc. Opisthokonta,o__Unc. Opisthokonta,f__Unc. Opisthokonta,g__Unc. Opisthokonta,s__Unc. Opisthokonta sp.
ASV6265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Unc. Opisthokonta,c__Unc. Opisthokonta,o__Unc. Opisthokonta,f__Unc. Opisthokonta,g__Unc. Opisthokonta,s__Unc. Opisthokonta sp.
ASV6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Amoebozoa,d__Evosea,s__Evosea_X,c__Variosea,o__Unc. Variosea,f__Unc. Variosea,g__Unc. Variosea,s__Unc. Variosea sp.
ASV6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,d__Eukaryota,s__Unc. Eukaryota,d__Unc. Eukaryota,s__Unc. Eukaryota,c__Unc. Eukaryota,o__Unc. Eukaryota,f__Unc. Eukaryota,g__Unc. Eukaryota,s__Unc. Eukaryota sp.
ASV6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6279,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata,s__Breviata_anathema
ASV6281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6287,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,60,12,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6294,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6303,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6308,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,15,0,0,0,9,0,0,0,19,0,19,0,22,0,0,0,0,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,0,0,0,0,0,0,21,0,9,0,0,0,0,0,0,0,18,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6309,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
ASV6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Breviatea,s__Breviatea_X,c__Breviatea_XX,o__Breviatea_XXX,f__Breviata-lineage,g__Breviata-lineage_X,s__Breviata-lineage_X_sp.
